# Station : HERBAUDIERE
# Longitude : -2.298913
# Latitude : 47.024943
# Organisme fournisseur de données : Shom, CCNoirmoutier, CCI Vendée, CG85
# Fuseau horaire : UTC
# Référence verticale : zero_hydrographique
# Unité : m
# Source 1 : Données brutes temps réel
# Source 2 : Données brutes temps différé
# Source 3 : Données validées temps différé
# Source 4 : Données horaires validées
# Source 5 : Données horaires brutes
# Source 6 : Pleines et basses mers
# Date;Valeur;Source
28/02/2021 01:00:00;3.446;4
28/02/2021 02:00:00;4.696;4
28/02/2021 03:00:00;5.598;4
28/02/2021 04:00:00;5.879;4
28/02/2021 05:00:00;5.664;4
28/02/2021 06:00:00;5.148;4
28/02/2021 07:00:00;4.205;4
28/02/2021 08:00:00;2.898;4
28/02/2021 09:00:00;1.588;4
28/02/2021 10:00:00;0.741;4
28/02/2021 11:00:00;0.633;4
28/02/2021 12:00:00;1.356;4
28/02/2021 13:00:00;2.684;4
28/02/2021 14:00:00;4.098;4
28/02/2021 15:00:00;5.202;4
28/02/2021 16:00:00;5.81;4
28/02/2021 17:00:00;5.761;4
28/02/2021 18:00:00;5.307;4
28/02/2021 19:00:00;4.514;4
28/02/2021 20:00:00;3.294;4
28/02/2021 21:00:00;1.92;4
28/02/2021 22:00:00;0.898;4
28/02/2021 23:00:00;0.611;4
01/03/2021 00:00:00;1.218;4
01/03/2021 01:00:00;2.534;4
01/03/2021 02:00:00;4.042;4
01/03/2021 03:00:00;5.26;4
01/03/2021 04:00:00;5.94;4
01/03/2021 05:00:00;5.968;4
01/03/2021 06:00:00;5.647;4
01/03/2021 07:00:00;4.999;4
01/03/2021 08:00:00;3.886;4
01/03/2021 09:00:00;2.502;4
01/03/2021 10:00:00;1.282;4
01/03/2021 11:00:00;0.64;4
01/03/2021 12:00:00;0.803;4
01/03/2021 13:00:00;1.796;4
01/03/2021 14:00:00;3.288;4
01/03/2021 15:00:00;4.661;4
01/03/2021 16:00:00;5.647;4
01/03/2021 17:00:00;5.992;4
01/03/2021 18:00:00;5.735;4
01/03/2021 19:00:00;5.151;4
01/03/2021 20:00:00;4.158;4
01/03/2021 21:00:00;2.852;4
01/03/2021 22:00:00;1.53;4
01/03/2021 23:00:00;0.71;4
02/03/2021 00:00:00;0.7;4
02/03/2021 01:00:00;1.584;4
02/03/2021 02:00:00;3.049;4
02/03/2021 03:00:00;4.496;4
02/03/2021 04:00:00;5.577;4
02/03/2021 05:00:00;6.057;4
02/03/2021 06:00:00;5.92;4
02/03/2021 07:00:00;5.489;4
02/03/2021 08:00:00;4.679;4
02/03/2021 09:00:00;3.488;4
02/03/2021 10:00:00;2.157;4
02/03/2021 11:00:00;1.101;4
02/03/2021 12:00:00;0.668;4
02/03/2021 13:00:00;1.07;4
02/03/2021 14:00:00;2.262;4
02/03/2021 15:00:00;3.782;4
02/03/2021 16:00:00;5.023;4
02/03/2021 17:00:00;5.782;4
02/03/2021 18:00:00;5.818;4
02/03/2021 19:00:00;5.433;4
02/03/2021 20:00:00;4.804;4
02/03/2021 21:00:00;3.826;4
02/03/2021 22:00:00;2.528;4
02/03/2021 23:00:00;1.317;4
03/03/2021 00:00:00;0.712;4
03/03/2021 01:00:00;0.947;4
03/03/2021 02:00:00;1.992;4
03/03/2021 03:00:00;3.472;4
03/03/2021 04:00:00;4.786;4
03/03/2021 05:00:00;5.639;4
03/03/2021 06:00:00;5.855;4
03/03/2021 07:00:00;5.625;4
03/03/2021 08:00:00;5.141;4
03/03/2021 09:00:00;4.281;4
03/03/2021 10:00:00;3.121;4
03/03/2021 11:00:00;1.918;4
03/03/2021 12:00:00;1.095;4
03/03/2021 13:00:00;0.913;4
03/03/2021 14:00:00;1.517;4
03/03/2021 15:00:00;2.803;4
03/03/2021 16:00:00;4.178;4
03/03/2021 17:00:00;5.172;4
03/03/2021 18:00:00;5.612;4
03/03/2021 19:00:00;5.507;4
03/03/2021 20:00:00;5.152;4
03/03/2021 21:00:00;4.521;4
03/03/2021 22:00:00;3.522;4
03/03/2021 23:00:00;2.305;4
04/03/2021 00:00:00;1.344;4
04/03/2021 01:00:00;0.984;4
04/03/2021 02:00:00;1.389;4
04/03/2021 03:00:00;2.522;4
04/03/2021 04:00:00;3.91;4
04/03/2021 05:00:00;4.971;4
04/03/2021 06:00:00;5.5;4
04/03/2021 07:00:00;5.49;4
04/03/2021 08:00:00;5.256;4
04/03/2021 09:00:00;4.84;4
04/03/2021 10:00:00;4.081;4
04/03/2021 11:00:00;3.029;4
04/03/2021 12:00:00;1.966;4
04/03/2021 13:00:00;1.288;4
04/03/2021 14:00:00;1.269;4
04/03/2021 15:00:00;2.049;4
04/03/2021 16:00:00;3.335;4
04/03/2021 17:00:00;4.451;4
04/03/2021 18:00:00;5.096;4
04/03/2021 19:00:00;5.241;4
04/03/2021 20:00:00;5.091;4
04/03/2021 21:00:00;4.839;4
04/03/2021 22:00:00;4.276;4
04/03/2021 23:00:00;3.367;4
05/03/2021 00:00:00;2.33;4
05/03/2021 01:00:00;1.535;4
05/03/2021 02:00:00;1.296;4
05/03/2021 03:00:00;1.75;4
05/03/2021 04:00:00;2.829;4
05/03/2021 05:00:00;3.98;4
05/03/2021 06:00:00;4.749;4
05/03/2021 07:00:00;5.032;4
05/03/2021 08:00:00;4.949;4
05/03/2021 09:00:00;4.792;4
05/03/2021 10:00:00;4.493;4
05/03/2021 11:00:00;3.882;4
05/03/2021 12:00:00;2.978;4
05/03/2021 13:00:00;2.108;4
05/03/2021 14:00:00;1.582;4
05/03/2021 15:00:00;1.665;4
05/03/2021 16:00:00;2.399;4
05/03/2021 17:00:00;3.481;4
05/03/2021 18:00:00;4.292;4
05/03/2021 19:00:00;4.697;4
05/03/2021 20:00:00;4.712;4
05/03/2021 21:00:00;4.607;4
05/03/2021 22:00:00;4.47;4
05/03/2021 23:00:00;4.082;4
06/03/2021 00:00:00;3.363;4
06/03/2021 01:00:00;2.491;4
06/03/2021 02:00:00;1.807;4
06/03/2021 03:00:00;1.605;4
06/03/2021 04:00:00;2.035;4
06/03/2021 05:00:00;2.964;4
06/03/2021 06:00:00;3.875;4
06/03/2021 07:00:00;4.395;4
06/03/2021 08:00:00;4.529;4
06/03/2021 09:00:00;4.456;4
06/03/2021 10:00:00;4.426;4
06/03/2021 11:00:00;4.335;4
06/03/2021 12:00:00;3.905;4
06/03/2021 13:00:00;3.167;4
06/03/2021 14:00:00;2.423;4
06/03/2021 15:00:00;1.962;4
06/03/2021 16:00:00;2.014;4
06/03/2021 17:00:00;2.651;4
06/03/2021 18:00:00;3.497;4
06/03/2021 19:00:00;4.109;4
06/03/2021 20:00:00;4.387;4
06/03/2021 21:00:00;4.417;4
06/03/2021 22:00:00;4.443;4
06/03/2021 23:00:00;4.431;4
07/03/2021 00:00:00;4.206;4
07/03/2021 01:00:00;3.652;4
07/03/2021 02:00:00;2.886;4
07/03/2021 03:00:00;2.197;4
07/03/2021 04:00:00;1.939;4
07/03/2021 05:00:00;2.24;4
07/03/2021 06:00:00;2.956;4
07/03/2021 07:00:00;3.649;4
07/03/2021 08:00:00;4.052;4
07/03/2021 09:00:00;4.194;4
07/03/2021 10:00:00;4.264;4
07/03/2021 11:00:00;4.377;4
07/03/2021 12:00:00;4.383;4
07/03/2021 13:00:00;4.117;4
07/03/2021 14:00:00;3.513;4
07/03/2021 15:00:00;2.846;4
07/03/2021 16:00:00;2.332;4
07/03/2021 17:00:00;2.244;4
07/03/2021 18:00:00;2.644;4
07/03/2021 19:00:00;3.278;4
07/03/2021 20:00:00;3.793;4
07/03/2021 21:00:00;4.121;4
07/03/2021 22:00:00;4.292;4
07/03/2021 23:00:00;4.446;4
08/03/2021 00:00:00;4.552;4
08/03/2021 01:00:00;4.416;4
08/03/2021 02:00:00;3.917;4
08/03/2021 03:00:00;3.172;4
08/03/2021 04:00:00;2.478;4
08/03/2021 05:00:00;2.101;4
08/03/2021 06:00:00;2.201;4
08/03/2021 07:00:00;2.668;4
08/03/2021 08:00:00;3.229;4
08/03/2021 09:00:00;3.649;4
08/03/2021 10:00:00;3.955;4
08/03/2021 11:00:00;4.235;4
08/03/2021 12:00:00;4.47;4
08/03/2021 13:00:00;4.525;4
08/03/2021 14:00:00;4.298;4
08/03/2021 15:00:00;3.76;4
08/03/2021 16:00:00;3.039;4
08/03/2021 17:00:00;2.409;4
08/03/2021 18:00:00;2.175;4
08/03/2021 19:00:00;2.395;4
08/03/2021 20:00:00;2.891;4
08/03/2021 21:00:00;3.41;4
08/03/2021 22:00:00;3.876;4
08/03/2021 23:00:00;4.274;4
09/03/2021 00:00:00;4.582;4
09/03/2021 01:00:00;4.737;4
09/03/2021 02:00:00;4.593;4
09/03/2021 03:00:00;4.105;4
09/03/2021 04:00:00;3.347;4
09/03/2021 05:00:00;2.561;4
09/03/2021 06:00:00;2.023;4
09/03/2021 07:00:00;1.933;4
09/03/2021 08:00:00;2.29;4
09/03/2021 09:00:00;2.894;4
09/03/2021 10:00:00;3.465;4
09/03/2021 11:00:00;3.946;4
09/03/2021 12:00:00;4.367;4
09/03/2021 13:00:00;4.67;4
09/03/2021 14:00:00;4.736;4
09/03/2021 15:00:00;4.496;4
09/03/2021 16:00:00;3.862;4
09/03/2021 17:00:00;3.05;4
09/03/2021 18:00:00;2.322;4
09/03/2021 19:00:00;1.96;4
09/03/2021 20:00:00;2.051;4
09/03/2021 21:00:00;2.607;4
09/03/2021 22:00:00;3.353;4
09/03/2021 23:00:00;4.037;4
10/03/2021 00:00:00;4.58;4
10/03/2021 01:00:00;4.942;4
10/03/2021 02:00:00;5.08;4
10/03/2021 03:00:00;4.875;4
10/03/2021 04:00:00;4.329;4
10/03/2021 05:00:00;3.453;4
10/03/2021 06:00:00;2.519;4
10/03/2021 07:00:00;1.857;4
10/03/2021 08:00:00;1.708;4
10/03/2021 09:00:00;2.102;4
10/03/2021 10:00:00;2.813;4
10/03/2021 11:00:00;3.616;4
10/03/2021 12:00:00;4.321;4
10/03/2021 13:00:00;4.811;4
10/03/2021 14:00:00;5.074;4
10/03/2021 15:00:00;5.054;4
10/03/2021 16:00:00;4.726;4
10/03/2021 17:00:00;4.029;4
10/03/2021 18:00:00;3.075;4
10/03/2021 19:00:00;2.218;4
10/03/2021 20:00:00;1.785;4
10/03/2021 21:00:00;1.914;4
10/03/2021 22:00:00;2.639;4
10/03/2021 23:00:00;3.61;4
11/03/2021 00:00:00;4.515;4
11/03/2021 01:00:00;5.126;4
11/03/2021 02:00:00;5.4;4
11/03/2021 03:00:00;5.43;4
11/03/2021 04:00:00;5.144;4
11/03/2021 05:00:00;4.385;4
11/03/2021 06:00:00;3.33;4
11/03/2021 07:00:00;2.338;4
11/03/2021 08:00:00;1.617;4
11/03/2021 09:00:00;1.47;4
11/03/2021 10:00:00;1.995;4
11/03/2021 11:00:00;2.95;4
11/03/2021 12:00:00;3.917;4
11/03/2021 13:00:00;4.703;4
11/03/2021 14:00:00;5.137;4
11/03/2021 15:00:00;5.329;4
11/03/2021 16:00:00;5.135;4
11/03/2021 17:00:00;4.657;4
11/03/2021 18:00:00;3.705;4
11/03/2021 19:00:00;2.601;4
11/03/2021 20:00:00;1.663;4
11/03/2021 21:00:00;1.3;4
11/03/2021 22:00:00;1.592;4
11/03/2021 23:00:00;2.551;4
12/03/2021 00:00:00;3.647;4
12/03/2021 01:00:00;4.704;4
12/03/2021 02:00:00;5.35;4
12/03/2021 03:00:00;5.637;4
12/03/2021 04:00:00;5.45;4
12/03/2021 05:00:00;4.956;4
12/03/2021 06:00:00;4.071;4
12/03/2021 07:00:00;2.933;4
12/03/2021 08:00:00;1.891;4
12/03/2021 09:00:00;1.286;4
12/03/2021 10:00:00;1.305;4
12/03/2021 11:00:00;2.035;4
12/03/2021 12:00:00;3.193;4
12/03/2021 13:00:00;4.268;4
12/03/2021 14:00:00;5.075;4
12/03/2021 15:00:00;5.473;4
12/03/2021 16:00:00;5.396;4
12/03/2021 17:00:00;5.023;4
12/03/2021 18:00:00;4.288;4
12/03/2021 19:00:00;3.315;4
12/03/2021 20:00:00;2.226;4
12/03/2021 21:00:00;1.469;4
12/03/2021 22:00:00;1.316;4
12/03/2021 23:00:00;1.894;4
13/03/2021 00:00:00;3.061;4
13/03/2021 01:00:00;4.382;4
13/03/2021 02:00:00;5.417;4
13/03/2021 03:00:00;5.93;4
13/03/2021 04:00:00;5.918;4
13/03/2021 05:00:00;5.596;4
13/03/2021 06:00:00;4.805;4
13/03/2021 07:00:00;3.708;4
13/03/2021 08:00:00;2.55;4
13/03/2021 09:00:00;1.626;4
13/03/2021 10:00:00;1.158;4
13/03/2021 11:00:00;1.458;4
13/03/2021 12:00:00;2.481;4
13/03/2021 13:00:00;3.74;4
13/03/2021 14:00:00;4.843;4
13/03/2021 15:00:00;5.561;4
13/03/2021 16:00:00;5.663;4
13/03/2021 17:00:00;5.336;4
13/03/2021 18:00:00;4.793;4
13/03/2021 19:00:00;3.936;4
13/03/2021 20:00:00;2.811;4
13/03/2021 21:00:00;1.742;4
13/03/2021 22:00:00;1.162;4
13/03/2021 23:00:00;1.233;4
14/03/2021 00:00:00;2.045;4
14/03/2021 01:00:00;3.38;4
14/03/2021 02:00:00;4.667;4
14/03/2021 03:00:00;5.569;4
14/03/2021 04:00:00;5.84;4
14/03/2021 05:00:00;5.563;4
14/03/2021 06:00:00;4.986;4
14/03/2021 07:00:00;4.134;4
14/03/2021 08:00:00;3.02;4
14/03/2021 09:00:00;1.881;4
14/03/2021 10:00:00;1.135;4
14/03/2021 11:00:00;1.02;4
14/03/2021 12:00:00;1.652;4
14/03/2021 13:00:00;2.858;4
14/03/2021 14:00:00;4.181;4
14/03/2021 15:00:00;5.171;4
14/03/2021 16:00:00;5.584;4
14/03/2021 17:00:00;5.389;4
14/03/2021 18:00:00;4.906;4
14/03/2021 19:00:00;4.221;4
14/03/2021 20:00:00;3.218;4
14/03/2021 21:00:00;2.127;4
14/03/2021 22:00:00;1.269;4
14/03/2021 23:00:00;0.998;4
15/03/2021 00:00:00;1.445;4
15/03/2021 01:00:00;2.616;4
15/03/2021 02:00:00;4.032;4
15/03/2021 03:00:00;5.147;4
15/03/2021 04:00:00;5.733;4
15/03/2021 05:00:00;5.668;4
15/03/2021 06:00:00;5.287;4
15/03/2021 07:00:00;4.608;4
15/03/2021 08:00:00;3.604;4
15/03/2021 09:00:00;2.427;4
15/03/2021 10:00:00;1.478;4
15/03/2021 11:00:00;1.028;4
15/03/2021 12:00:00;1.283;4
15/03/2021 13:00:00;2.261;4
15/03/2021 14:00:00;3.604;4
15/03/2021 15:00:00;4.746;4
15/03/2021 16:00:00;5.423;4
15/03/2021 17:00:00;5.45;4
15/03/2021 18:00:00;5.073;4
15/03/2021 19:00:00;4.492;4
15/03/2021 20:00:00;3.654;4
15/03/2021 21:00:00;2.635;4
15/03/2021 22:00:00;1.667;4
15/03/2021 23:00:00;1.097;4
16/03/2021 00:00:00;1.165;4
16/03/2021 01:00:00;1.956;4
16/03/2021 02:00:00;3.263;4
16/03/2021 03:00:00;4.521;4
16/03/2021 04:00:00;5.386;4
16/03/2021 05:00:00;5.61;4
16/03/2021 06:00:00;5.335;4
16/03/2021 07:00:00;4.813;4
16/03/2021 08:00:00;4.01;4
16/03/2021 09:00:00;2.986;4
16/03/2021 10:00:00;1.948;4
16/03/2021 11:00:00;1.264;4
16/03/2021 12:00:00;1.156;4
16/03/2021 13:00:00;1.753;4
16/03/2021 14:00:00;2.937;4
16/03/2021 15:00:00;4.197;4
16/03/2021 16:00:00;5.1;4
16/03/2021 17:00:00;5.43;4
16/03/2021 18:00:00;5.188;4
16/03/2021 19:00:00;4.71;4
16/03/2021 20:00:00;4.06;4
16/03/2021 21:00:00;3.179;4
16/03/2021 22:00:00;2.19;4
16/03/2021 23:00:00;1.444;4
17/03/2021 00:00:00;1.192;4
17/03/2021 01:00:00;1.57;4
17/03/2021 02:00:00;2.549;4
17/03/2021 03:00:00;3.813;4
17/03/2021 04:00:00;4.832;4
17/03/2021 05:00:00;5.386;4
17/03/2021 06:00:00;5.312;4
17/03/2021 07:00:00;4.882;4
17/03/2021 08:00:00;4.258;4
17/03/2021 09:00:00;3.461;4
17/03/2021 10:00:00;2.507;4
17/03/2021 11:00:00;1.661;4
17/03/2021 12:00:00;1.296;4
17/03/2021 13:00:00;1.532;4
17/03/2021 14:00:00;2.37;4
17/03/2021 15:00:00;3.537;4
17/03/2021 16:00:00;4.546;4
17/03/2021 17:00:00;5.114;4
17/03/2021 18:00:00;5.073;4
17/03/2021 19:00:00;4.68;4
17/03/2021 20:00:00;4.225;4
17/03/2021 21:00:00;3.567;4
17/03/2021 22:00:00;2.702;4
17/03/2021 23:00:00;1.856;4
18/03/2021 00:00:00;1.399;4
18/03/2021 01:00:00;1.456;4
18/03/2021 02:00:00;2.076;4
18/03/2021 03:00:00;3.128;4
18/03/2021 04:00:00;4.194;4
18/03/2021 05:00:00;4.934;4
18/03/2021 06:00:00;5.143;4
18/03/2021 07:00:00;4.915;4
18/03/2021 08:00:00;4.423;4
18/03/2021 09:00:00;3.768;4
18/03/2021 10:00:00;3.02;4
18/03/2021 11:00:00;2.205;4
18/03/2021 12:00:00;1.677;4
18/03/2021 13:00:00;1.633;4
18/03/2021 14:00:00;2.09;4
18/03/2021 15:00:00;2.986;4
18/03/2021 16:00:00;4.007;4
18/03/2021 17:00:00;4.729;4
18/03/2021 18:00:00;4.957;4
18/03/2021 19:00:00;4.767;4
18/03/2021 20:00:00;4.358;4
18/03/2021 21:00:00;3.838;4
18/03/2021 22:00:00;3.217;4
18/03/2021 23:00:00;2.494;4
19/03/2021 00:00:00;1.955;4
19/03/2021 01:00:00;1.757;4
19/03/2021 02:00:00;1.986;4
19/03/2021 03:00:00;2.717;4
19/03/2021 04:00:00;3.688;4
19/03/2021 05:00:00;4.504;4
19/03/2021 06:00:00;4.899;4
19/03/2021 07:00:00;4.832;4
19/03/2021 08:00:00;4.501;4
19/03/2021 09:00:00;4.017;4
19/03/2021 10:00:00;3.46;4
19/03/2021 11:00:00;2.784;4
19/03/2021 12:00:00;2.174;4
19/03/2021 13:00:00;1.884;4
19/03/2021 14:00:00;2.047;4
19/03/2021 15:00:00;2.639;4
19/03/2021 16:00:00;3.48;4
19/03/2021 17:00:00;4.23;4
19/03/2021 18:00:00;4.62;4
19/03/2021 19:00:00;4.625;4
19/03/2021 20:00:00;4.38;4
19/03/2021 21:00:00;4.033;4
19/03/2021 22:00:00;3.58;4
19/03/2021 23:00:00;2.996;4
20/03/2021 00:00:00;2.406;4
20/03/2021 01:00:00;2.02;4
20/03/2021 02:00:00;2.004;4
20/03/2021 03:00:00;2.359;4
20/03/2021 04:00:00;3.068;4
20/03/2021 05:00:00;3.813;4
20/03/2021 06:00:00;4.298;4
20/03/2021 07:00:00;4.408;4
20/03/2021 08:00:00;4.293;4
20/03/2021 09:00:00;4.065;4
20/03/2021 10:00:00;3.758;4
20/03/2021 11:00:00;3.295;4
20/03/2021 12:00:00;2.716;4
20/03/2021 13:00:00;2.253;4
20/03/2021 14:00:00;2.105;4
20/03/2021 15:00:00;2.37;4
20/03/2021 16:00:00;3.017;4
20/03/2021 17:00:00;3.731;4
20/03/2021 18:00:00;4.201;4
20/03/2021 19:00:00;4.31;4
20/03/2021 20:00:00;4.187;4
20/03/2021 21:00:00;4.014;4
20/03/2021 22:00:00;3.839;4
20/03/2021 23:00:00;3.5;4
21/03/2021 00:00:00;3.026;4
21/03/2021 01:00:00;2.565;4
21/03/2021 02:00:00;2.269;4
21/03/2021 03:00:00;2.273;4
21/03/2021 04:00:00;2.672;4
21/03/2021 05:00:00;3.317;4
21/03/2021 06:00:00;3.854;4
21/03/2021 07:00:00;4.092;4
21/03/2021 08:00:00;4.071;4
21/03/2021 09:00:00;3.991;4
21/03/2021 10:00:00;3.877;4
21/03/2021 11:00:00;3.681;4
21/03/2021 12:00:00;3.296;4
21/03/2021 13:00:00;2.855;4
21/03/2021 14:00:00;2.512;4
21/03/2021 15:00:00;2.41;4
21/03/2021 16:00:00;2.661;4
21/03/2021 17:00:00;3.201;4
21/03/2021 18:00:00;3.713;4
21/03/2021 19:00:00;3.98;4
21/03/2021 20:00:00;4.03;4
21/03/2021 21:00:00;3.984;4
21/03/2021 22:00:00;3.937;4
21/03/2021 23:00:00;3.833;4
22/03/2021 00:00:00;3.578;4
22/03/2021 01:00:00;3.194;4
22/03/2021 02:00:00;2.764;4
22/03/2021 03:00:00;2.461;4
22/03/2021 04:00:00;2.473;4
22/03/2021 05:00:00;2.815;4
22/03/2021 06:00:00;3.286;4
22/03/2021 07:00:00;3.633;4
22/03/2021 08:00:00;3.773;4
22/03/2021 09:00:00;3.803;4
22/03/2021 10:00:00;3.858;4
22/03/2021 11:00:00;3.872;4
22/03/2021 12:00:00;3.742;4
22/03/2021 13:00:00;3.447;4
22/03/2021 14:00:00;3.058;4
22/03/2021 15:00:00;2.701;4
22/03/2021 16:00:00;2.55;4
22/03/2021 17:00:00;2.745;4
22/03/2021 18:00:00;3.147;4
22/03/2021 19:00:00;3.526;4
22/03/2021 20:00:00;3.748;4
22/03/2021 21:00:00;3.874;4
22/03/2021 22:00:00;3.957;4
22/03/2021 23:00:00;3.994;4
23/03/2021 00:00:00;3.954;4
23/03/2021 01:00:00;3.757;4
23/03/2021 02:00:00;3.418;4
23/03/2021 03:00:00;2.98;4
23/03/2021 04:00:00;2.631;4
23/03/2021 05:00:00;2.543;4
23/03/2021 06:00:00;2.732;4
23/03/2021 07:00:00;3.063;4
23/03/2021 08:00:00;3.378;4
23/03/2021 09:00:00;3.63;4
23/03/2021 10:00:00;3.86;4
23/03/2021 11:00:00;4.034;4
23/03/2021 12:00:00;4.131;4
23/03/2021 13:00:00;4.03;4
23/03/2021 14:00:00;3.724;4
23/03/2021 15:00:00;3.293;4
23/03/2021 16:00:00;2.862;4
23/03/2021 17:00:00;2.612;4
23/03/2021 18:00:00;2.657;4
23/03/2021 19:00:00;2.92;4
23/03/2021 20:00:00;3.304;4
23/03/2021 21:00:00;3.637;4
23/03/2021 22:00:00;3.923;4
23/03/2021 23:00:00;4.141;4
24/03/2021 00:00:00;4.291;4
24/03/2021 01:00:00;4.291;4
24/03/2021 02:00:00;4.062;4
24/03/2021 03:00:00;3.604;4
24/03/2021 04:00:00;3.039;4
24/03/2021 05:00:00;2.574;4
24/03/2021 06:00:00;2.365;4
24/03/2021 07:00:00;2.433;4
24/03/2021 08:00:00;2.748;4
24/03/2021 09:00:00;3.177;4
24/03/2021 10:00:00;3.629;4
24/03/2021 11:00:00;4.037;4
24/03/2021 12:00:00;4.34;4
24/03/2021 13:00:00;4.439;4
24/03/2021 14:00:00;4.305;4
24/03/2021 15:00:00;3.923;4
24/03/2021 16:00:00;3.361;4
24/03/2021 17:00:00;2.783;4
24/03/2021 18:00:00;2.388;4
24/03/2021 19:00:00;2.333;4
24/03/2021 20:00:00;2.625;4
24/03/2021 21:00:00;3.123;4
24/03/2021 22:00:00;3.667;4
24/03/2021 23:00:00;4.146;4
25/03/2021 00:00:00;4.507;4
25/03/2021 01:00:00;4.673;4
25/03/2021 02:00:00;4.614;4
25/03/2021 03:00:00;4.266;4
25/03/2021 04:00:00;3.673;4
25/03/2021 05:00:00;2.948;4
25/03/2021 06:00:00;2.293;4
25/03/2021 07:00:00;1.955;4
25/03/2021 08:00:00;2.027;4
25/03/2021 09:00:00;2.49;4
25/03/2021 10:00:00;3.162;4
25/03/2021 11:00:00;3.854;4
25/03/2021 12:00:00;4.422;4
25/03/2021 13:00:00;4.743;4
25/03/2021 14:00:00;4.798;4
25/03/2021 15:00:00;4.554;4
25/03/2021 16:00:00;4.002;4
25/03/2021 17:00:00;3.239;4
25/03/2021 18:00:00;2.486;4
25/03/2021 19:00:00;2.002;4
25/03/2021 20:00:00;1.97;4
25/03/2021 21:00:00;2.396;4
25/03/2021 22:00:00;3.124;4
25/03/2021 23:00:00;3.896;4
26/03/2021 00:00:00;4.553;4
26/03/2021 01:00:00;4.971;4
26/03/2021 02:00:00;5.126;4
26/03/2021 03:00:00;4.964;4
26/03/2021 04:00:00;4.438;4
26/03/2021 05:00:00;3.614;4
26/03/2021 06:00:00;2.681;4
26/03/2021 07:00:00;1.912;4
26/03/2021 08:00:00;1.568;4
26/03/2021 09:00:00;1.796;4
26/03/2021 10:00:00;2.503;4
26/03/2021 11:00:00;3.441;4
26/03/2021 12:00:00;4.315;4
26/03/2021 13:00:00;4.982;4
26/03/2021 14:00:00;5.335;4
26/03/2021 15:00:00;5.293;4
26/03/2021 16:00:00;4.743;4
26/03/2021 17:00:00;3.93;4
26/03/2021 18:00:00;2.954;4
26/03/2021 19:00:00;2.007;4
26/03/2021 20:00:00;1.525;4
26/03/2021 21:00:00;1.574;4
26/03/2021 22:00:00;2.18;4
26/03/2021 23:00:00;3.153;4
27/03/2021 00:00:00;4.153;4
27/03/2021 01:00:00;4.92;4
27/03/2021 02:00:00;5.33;4
27/03/2021 03:00:00;5.363;4
27/03/2021 04:00:00;5.032;4
27/03/2021 05:00:00;4.266;4
27/03/2021 06:00:00;3.173;4
27/03/2021 07:00:00;2.011;4
27/03/2021 08:00:00;1.175;4
27/03/2021 09:00:00;0.946;4
27/03/2021 10:00:00;1.435;4
27/03/2021 11:00:00;2.462;4
27/03/2021 12:00:00;3.617;4
27/03/2021 13:00:00;4.615;4
27/03/2021 14:00:00;5.287;4
27/03/2021 15:00:00;5.467;4
27/03/2021 16:00:00;5.26;4
27/03/2021 17:00:00;4.569;4
27/03/2021 18:00:00;3.538;4
27/03/2021 19:00:00;2.308;4
27/03/2021 20:00:00;1.295;4
27/03/2021 21:00:00;0.895;4
27/03/2021 22:00:00;1.238;4
27/03/2021 23:00:00;2.241;4
28/03/2021 04:00:00;5.552;4
28/03/2021 05:00:00;5.011;4
28/03/2021 06:00:00;4.029;4
28/03/2021 07:00:00;2.699;4
28/03/2021 08:00:00;1.425;4
28/03/2021 09:00:00;0.769;4
28/03/2021 10:00:00;0.827;4
28/03/2021 11:00:00;1.461;4
28/03/2021 12:00:00;2.759;4
28/03/2021 13:00:00;4.089;4
28/03/2021 14:00:00;5.129;4
28/03/2021 15:00:00;5.738;4
28/03/2021 16:00:00;5.736;4
28/03/2021 17:00:00;5.274;4
28/03/2021 18:00:00;4.339;4
28/03/2021 19:00:00;3.072;4
28/03/2021 23:00:00;1.216;4
29/03/2021 00:00:00;2.481;4
29/03/2021 01:00:00;3.962;4
29/03/2021 02:00:00;5.165;4
29/03/2021 03:00:00;5.896;4
29/03/2021 04:00:00;5.966;4
29/03/2021 05:00:00;5.587;4
29/03/2021 06:00:00;4.826;4
29/03/2021 07:00:00;3.622;4
29/03/2021 08:00:00;2.217;4
29/03/2021 12:00:00;1.727;4
29/03/2021 13:00:00;3.275;4
29/03/2021 14:00:00;4.668;4
29/03/2021 15:00:00;5.657;4
29/03/2021 16:00:00;6.034;4
29/03/2021 17:00:00;5.763;4
29/03/2021 18:00:00;5.115;4
29/03/2021 19:00:00;4.049;4
29/03/2021 20:00:00;2.634;4
30/03/2021 00:00:00;1.449;4
30/03/2021 01:00:00;2.972;4
30/03/2021 02:00:00;4.486;4
30/03/2021 03:00:00;5.622;4
30/03/2021 04:00:00;6.138;4
30/03/2021 05:00:00;6.018;4
30/03/2021 06:00:00;5.56;4
30/03/2021 07:00:00;4.62;4
30/03/2021 08:00:00;3.237;4
30/03/2021 09:00:00;1.785;4
30/03/2021 12:00:00;0.915;4
30/03/2021 13:00:00;2.281;4
30/03/2021 14:00:00;3.871;4
30/03/2021 15:00:00;5.137;4
30/03/2021 16:00:00;5.947;4
30/03/2021 17:00:00;6.029;4
30/03/2021 18:00:00;5.642;4
30/03/2021 19:00:00;4.902;4
30/03/2021 20:00:00;3.693;4
